,User,Hash,Music,Likes,Comments,Shares,Length
0,loredanag30,#fyp #loredanag30 #ladybarber,Tamally Maak - Amr Diab,115K,2126,4462,
1,kekkoattanasio,Lei si imbarazza tantissimo 😂😍,suono originale - Francesco Attanasio,472.5K,1430,9177,
2,islinababe,Ig:_islinababe #foryou #pentrutine #romania #machiaj #contur #masca,sunet original - Lina,38.8K,135,19,
3,cznburak,Sizce Czn farkıyla nasıl bir ekip olduk?😂❤️🙈 #cznburak #tiktok,orijinal ses - uğurkesici,450K,2842,1661,
4,karina2you,"#stitch mit
@_how.things.work",Originalton - Karina2you,20.6K,198,470,
5,andcarli,,som original - Anderson Carli,139.4K,1103,192,
6,manja_faiez,Wie würdet ihr reagieren?#fyp #foryoupage #foryou #fypシ #viral #viralvideos #goviral #funnyvideos #typischmann #nehmtesmithumor #couple #couplecomedy #couplelove #typischfrau,Originalton - Manja,176.5K,2580,4213,
7,loredanag30,#fyp #ladybarber,Habibi (Albanian Remix) - Ricky Rich & Dardan,62.8K,341,163,
8,julesboringlife,"Jeder hat so einen Freund 😂Folgst du mir schon auf Insta?😋 wenn nicht, dann wird’s jetzt Zeit!! Ich heiße da @julesboringlife & ich stalke JETZT DIE NEUEN😼😻",Originalton - Joyyy,322.1K,2001,2301,
9,selhan_sac_tasarim,#berber #kuaför #keşfet #hairstyle #saçtasarım #hairartist #saçımsaçınolsun #selhansaçtasarımmerkezi #berber,Sacrifice - Elton John,101.5K,873,1413,
10,mahjong1_1,#mahjong #tiktok #foryou #fyp,original sound - Panda Mahjong,226.6K,963,657,
11,offizial.k0noha,Hat Olaf Scholz recht mit dem was er sagt ? #fürdichseite #fürdich #fyp #viral,Originalton - 𝕂𝟘𝕟𝕠𝕙𝕒 𝔸𝕟𝕓𝕦🥷🎭,365.1K,5767,2225,
12,king_esther05,Reply to @king_esther05,original sound - Don dada 🦅,105.1K,374,138,
13,stineundmarc,Warum sind Männer so?😂❤️ #couplegoals #funny #fyp #viral,Famous piano songs for comedy and cooking programs - moshimo sound design,110.9K,529,2564,
14,ellie_mirelli,In your face haha #acting #viral #fyp #lipsync,Originalton - leben szene,155.3K,617,705,
15,edithxbella,,original sound - Edith Galvéz,417.2K,1248,605,
16,imsem.diary,4 Jahre Beziehung und ich kenne sie in und auswendig 😂🤣 #comedу #couple #trending #funny #CoupleGoals #foryou #freundin #couplechallenge #4u #viralvideo #fy #raten #triggern,Spongebob Closing Theme Song Music - Ocean Floor Orchestra,154.4K,408,838,
17,skillscrewhd,Messi and Ronaldo in the WC Final? 👀😍⚽️ #tiktokcalcio #calcio #football #soccer #qatar2022 #worldcup2022 #messi #ronaldo #cristiano #argentina #portugal,alors on danse - favsoundds,187.9K,357,139,
18,patriciaherfort,"Part 3❤️ #pov : Um eine bestimmte Menge an Geld zu bekommen, musst du Galgenraten spielen! #foryou #fy #viral #foryoupage",original sound - Bailey,117.8K,1832,183,
19,chinosaldo,Tag 1 auf der Suche nach Andreasfans #foryoupage #fp #psychoandreas #likе #kommentare #followers,Originalton - chinosaldo,59.5K,932,2936,
