,User,Hash,Music,Likes,Comments,Shares,Length
0,birk.log.in,#🇩🇪 Was zur Hölle hab ich mir da angeguckt. 🥲,Originalton - Birk,30.1K,333,443,
1,69creative69,,Thunder - Gabry Ponte & LUM!X & Prezioso,53.3K,89,88,
2,dile.min51,Kurdische Frauen sind halt die schönsten 🤌🏼 #fypシ #foryoupage #kurdish #viral,Originalton - dile.min51,14.7K,382,72,
3,cznburak,Sizce güzel olmuş mu?😂🙈❤️‍🔥👩‍🍳,cook clean plot twist tyananana - tyana,277.4K,1105,495,
4,majimero10m,,オリジナル楽曲 - Majimero,151.2K,576,390,
5,espn,Too clean 😳👏 (via @Lance Russell 155 ) #bmx #bike #air,hot n cold - audiobear,478.5K,3519,4801,
6,_francescomonticelli_,Avete impastato per questo weekend? @_francescomonticelli_ ⬅️qui la ricetta dell’impasto 💪🏻🔥 #pizza #pizzainpala #cucina #ciboitaliano,"FEEL THE GROOVE - Queens Road, Fabian Graetz",14.8K,64,218,
7,sparklingjupp,icecoffeeshot in the evening #drinking,Originalton - sparklingjupp✔,33.5K,137,126,
8,mosbarbersderby,How mad was this hair transformation? 🤯 #barber #haircut #fyp #viral,Polezhenie Remix - Podos Officialx,34.5K,334,76,
9,civrie_uk,#makeup #beauty #foryou #fyp #immersive #satisfying #wigstyling,original sound - CIVRIE,347.7K,2562,3113,
10,issei0806,Is it true?これって本当？ #funny #funnyvideo #comedy #comedia #stitch #viral #remix #challenge #respect #Verification #再現 #検証,オリジナル楽曲 - ISSEI/No War,35.4K,241,69,
11,andrea.animates,#ad Caramel Bundt Cake for @Zara Home 🤤 #asmr #cooking,original sound - Andrea Love,4.9M,27K,38.1K,
12,wiliferdejesus,#viral #parati #foryou #rd #world,Love You So - The King Khan & BBQ Show,80.7K,165,846,
13,mokka.ccino,Wer von euch kennt das Gefühl? 💔,Cornfield Chase - Dorian Marko,135.6K,903,349,
14,lecker77,#foryou #funny #delic #food #delicacy #delicacybyluna #delicacies,Cnmna(Reset Mix) - 林烁+圈妹,29.6K,49,34,
15,hone.tv,"Richtiger ✨EHRENMANN✨ ❤️Leute, wenn ihr den Jungen in der Dortmunder Innenstadt begegnet, dann holt ihn bitte was zu Essen 🥺🙏 @honetv4 #honetv #izzytv #helfen #obdachlosenhilfe #obdachlos #help #fail #liebe #prank #dortmund #foryou",Originalton - HoneTV,16.8K,138,47,
16,goub,How many times did you watch it? @Arshdeep Soni @Geo,IFTK - Tion Wayne & La Roux,54.3K,98,52,
17,soniasofianidou,Dieser Spruch 😂🫠🤌🏼 @Insta hbb.lavi7 #fy #challenge #viral #fürdich,Spongebob Tomfoolery - Dante9k Remix - David Snell,204.4K,1967,1426,
18,ma_giftsofnature,Have you ever eaten red dragon fruit? 🤩 #fruit #plants #rurallife #countryside #nature #satisfying #foryourpage #asmr,Love You So - The King Khan & BBQ Show,426.9K,9557,48.6K,
19,adnaan.altaher,How to park #عدنان_الطاهر #اكسبلور #fypシ #driving #explore #foryou #viral #foryou #drivinglessons #fy #arab #learnontiktok #drivingschool #rijschoollat #السعودية #العراق #الخليج #الجزائر #مصر #المغرب #سوريا #parking,original sound - Adnaan Al-taher عدنان الطاهر ✅,87.6K,331,2775,
20,juliagal_,Imagine spending your day here✨ #switzerland #spa,suara asli - Ægoes EDM🔂⏪⏸▶⏩🔀,178.4K,789,2704,
21,aniashvili1,😁😁😁,original sound - user2987982781642,58.9K,854,3372,
22,_elifoooo,Wenn Alisha das erste mal in Istanbul ist #fy #fyp #fypシ #viral #foryou #tiktok #foryoupage #fürdich #türkei #istanbul,Sneaky Snitch - Kevin MacLeod,14.5K,17,10,
23,anassinho78,Il était pas prêt je t’aime mon reuf 😂😂 #viral #joke #humour #pourtoi #arabe #friends #foryou #fypシ,original sound - Rody_bassil,417.3K,1653,6126,
24,samseats,Bigoli in salsa - a Venetian classic 🍝 #pasta #food #foodtiktok #tiktokfood,original sound - Sam Way,150.1K,400,317,
25,annimaleei,,оригинальный звук - КОВЧЕГ ПОД ДУБОМ,1017,35,3,
26,anastasiajant,,"Fairytale (From ""Shrek"") - Geek Music",897K,14.4K,68K,
27,caleb.finn,the man was too stunned to speak ib:@Bianca Blakney,original sound - 100k!!😁😁,3.4M,12.7K,5351,
28,eren.diaz,Die Lebende Legende Ahmed Ahmed🧔🏻‍♂️ #fy #fyp #viral #trend #fypシ #foryou,original sound - Melvin Padao Jr🇵🇭,33.5K,306,615,
29,highheatrichie,Strawberry tanghulu & best star wars song ever lol xD #asmr #tanghulu #strawberrytanghulu #starwars #candy #sweets #satisfying #oddlysatisfying #asmrfood,Duel of the Fates ( Star Wars) - Rob Starr & The Hollywood Singers and Orchestra,377K,1386,2238,
30,sabtime,Respekt an die Jungs #sad #fürdichseiteシ #foryou #fypシ #movie #netflix #fürdich #drama,Originalton - Sab-Time,276.4K,2487,2422,
31,rottiekings,#rawfeeding #barfdiet #rawfeddog #rohfütterung #rottweiler,Face Off - Dwayne Johnson - Tech N9ne & Joey Cool & King Iso & Dwayne Johnson,592.9K,3627,5526,
